url,titre,date,contenu
https://alwatwan.net/sante/santé-publique-i-maternité-à-moindre-risque.html,Santé publique I Maternité à moindre risque,• Publié le 31/05/2023,"La direction de la santé familiale nous fait savoir que trois problèmes sont à la base de la plus part des décès maternels. Retard pour le dépistage des complications, retard pour l’arrivée au centre médical et retard pour l’Administration  de soins de bonne qualité.
A travers la stratégie pour une grossesse à moindre risque, le ministère de la santé en collaboration étroite avec la direction régionale (Drs) de la santé et les sages-femmes d’Etat, a organisé deux jours de créances pour renforcer leur capacité et appelle à un meilleur contrôle du danger potentiellement lié à la grossesse et à l’accouchement. Le principal objectif et d’améliorer l’état de santé, de la mère celui du nouveau-né et celui de l’enfant.
Reconnaissant qu’un modèle d’accouchement sans risque repose sur l’engagement de tous les systèmes de santé et de tous les praticiens de soins de santé. La formatrice et chef de planification à la Drs, Zainaba Youssouf, a montré que les éléments essentiels d’une maternité sans risque sont entre autres :» une éducation communautaire, la communication et des conseils prénatals au moment des Cpn, avoir du temps et de l’écoute pour son patient, une aide compétente pendant l’accouchement, les soins donnés lors de l’accouchement, la gestion des complications liées à l’avortement».
Pour atteindre ces objectifs il faut selon les participants : La dotation des structures en équipements et médicaments. Le renforcement des capacités de la sage-femme sur les soins Obstétricaux et néonataux d’urgence et sur les audits des DCMs (SONU), la supervision des services pour le bon déroulement des activités, sans pour autant négliger les résultats attendus face à cette approche, à savoir, la disponibilité et l’acceptabilité des services de qualité; pour un renforcement de la santé de la mère et du nouveau né.Le Responsable de la gestion des intrants et des données à la DSF, Hicham Mohamed Saïd a fait savoir de son côté que trois problèmes sont à la base de la plus part des décès maternels: Retard de dépistage des complications, l’arrivée tardive au centre médical et le retard dans l’Administration de soins de bonne qualité."
https://alwatwan.net/sante/futur-centre-hospitalier-universitaire-el-maarouf-i-quels-plans-pour-assurer-une-alimentation-en-eau-permanente.html,Futur centre hospitalier universitaire El-Maarouf I Quels plans pour assurer une alimentation en eau permanente ?,• Publié le 09/06/2023,"L’approvisionnement en eau de la capitale, Moroni, par la Société nationale d’exploitation et de distribution de l’eau, est déjà un défi. Mais a-t-on pensé à l’alimentation en eau du futur Centre hospitalier universitaire El-maarouf, un établissement de six étages d’une capacité de 600 lits ?
L’un des principaux défis auxquels, le pays devrait faire face d’ici la fin de l’année concerne l’approvisionnement en eau du centre hospitalier universitaire El-Maarouf, qui nécessitera déjà une demande électrique de trois mégas. Cette exigence laisse présager une demande quotidienne d’eau beaucoup trop élevée. Cependant, la société nationale d’exploitation et de distribution d’eau (Sonede) peine déjà à approvisionner quotidiennement la capitale de l’union. Cette société d’État dispose d’une capacité de production quotidienne de 14 000 mètres cubes, répartie entre ses trois stations de pompage qui alimentent Moroni. Des problèmes récurrents de distribution d’eau paralysent régulièrement certains quartiers de la ville.
Interrogé à ce sujet, le directeur général de la Sonede, Soundi Goulam, a déclaré que la quantité d’eau nécessaire quotidiennement pour le futur centre hospitalier n’a pas encore été communiquée à sa société. Toutefois, il reconnaît les défaillances du réseau de distribution qui empêchent de fournir en eau un centre d’une telle envergure. «Nous avons besoin de soutien pour la distribution afin d’approvisionner le futur centre. Le réseau actuel est obsolète et sous-dimensionné. Nous envisageons d’utiliser un réseau spécial supplémentaire pour El-Maarouf, mais cela nécessite des moyens considérables en raison du débit d’eau important requis. Il est impératif de renforcer notre réseau de distribution », précise-t-il.
Pendant les travaux de construction du Centre hospitalier universitaire El-Maarouf, des projets d’amélioration de l’accès à l’eau potable ont été réalisés dans la capitale et ses environs. Le premier projet consiste en un financement de 3 milliards de francs comoriens pour l’adduction d’eau dans la capitale et ses environs. Le deuxième projet concerne la construction d’une grande citerne de stockage d’une valeur de 5 millions de dollars (soit 2,5 milliards de francs comoriens) afin de fournir en eau la capitale et ses environs.
Le site de pompage TP5 Vouvouni
Cependant, il est légitime de se demander si ces projets ont pris en compte les besoins en eau du futur hôpital ainsi que les problèmes quotidiens de production et de distribution d’eau.À ce sujet, le directeur de la Sonede a fait un compte-rendu d’une visite sur le chantier du projet d’amélioration de l’accès à l’eau potable de Moroni, financé par le fonds saoudien en collaboration avec la société Sotravic, effectuée cette semaine. «Le projet d’amélioration de l’accès à l’eau potable de Moroni, financé par le fonds saoudien, a pris en compte la quantité d’eau nécessaire pour El-Marouf au niveau de la production. Cependant, ce sont les travaux de la deuxième phase qui prendront en compte les besoins permanents d’El-Marouf en matière de production», explique-t-il.
En ce qui concerne l’avancement des travaux, Soundi Goulam assure que l’étude d’exécution des travaux est déjà terminée, de même que l’installation en urgence du générateur électrique, qui est actuellement opérationnel. «Les équipements nécessaires pour la réhabilitation des réservoirs sont déjà sur place et les travaux sont en cours. Bien que la date initiale ait été fixée pour le mois d’octobre, quelques retards ont été constatés, mais nous mettons tout en œuvre pour respecter les délais», constate-t-il. Les travaux consistent en la réhabilitation des deux réservoirs de stockage, l’aménagement du site de pompage TP5 Vouvouni avec l’installation d’équipements modernes, ainsi que la mise en place d’un groupe électrogène de secours d’une capacité de 550 KVA."
https://alwatwan.net/sante/coopération-médicale-i-la-marine-indienne-a-dispensé-des-soins-gratuits-à-mutsamudu.html,Coopération médicale I La marine indienne a dispensé des soins gratuits à Mutsamudu,• Publié le 02/06/2023,"Un an après la dernière visite d’un navire de la marine indienne en janvier 2022, ce dernier a jeté l’ancre au port de Mutsamudu. Du service de consultation au match de gala qui a été organisé l’après-midi du jeudi, tout a été orchestré par le maire de Mutsamudu, Zarouki Bouchrane.
L’Armée nationale de développement (And) a accueilli la marine indienne au port de Mutsamudu, le mercredi 31 mai. Ce navire de guerre transporte une équipe de médecins spécialistes qui offrent des consultations gratuites sur l’île, à la place M’roni de Mutsamudu. Le service de santé militaire, la sécurité civile, la gendarmerie et la police municipale ont été mobilisés pour cette occasion le lendemain jeudi. L’arrivée de ce bateau sur l’île s’inscrit dans le cadre de la coopération entre l’Union des Comores et la République indienne.
Un an après la dernière visite d’un navire de la marine indienne en janvier 2022, ce dernier a jeté l’ancre au port de Mutsamudu. Du service de consultation au match de gala qui a été organisé l’après-midi du jeudi, tout a été orchestré par le maire de Mutsamudu, Zarouki Bouchrane. «L’arrivée de ce navire de guerre mercredi est une occasion pour la population de l’île de bénéficier de soins dans divers domaines de la santé. Les consultations sont gratuites et couvrent une large gamme d’interventions. L’Indian Navy jouera également un match de volley-ball au gymnase de Missiri», avait annoncé le maire la veille.
Un millier de personnes
Bacar Ahmed, de Mutsamudu, a été le premier patient à être examiné par les praticiens indiens, parmi près d’un millier de personnes, tous âges confondus. Cela a été un véritable parcours du combattant pour cet homme de 55 ans, atteint de déficience visuelle, d’atteindre l’équipe médicale. Après avoir été enregistré, il s’est rendu dans la première salle où il a passé des tests ophtalmologiques, Orl et de tension artérielle.
Ensuite, il a été dirigé vers le médecin après seulement quelques minutes de consultation, puis est ressorti avec une ordonnance de traitement à suivre. «C’est une bonne chose de bénéficier de ces consultations. J’espérais également recevoir les médicaments prescrits dans le carnet, mais malheureusement, ce n’est pas le cas. De plus, nous avons eu affaire à des interprètes très aimables du service de santé militaire», a-t-il confié."
https://alwatwan.net/sante/gestion-des-hôpitaux-i-risque-de-chômage-technique-pour-30-agents-du-service-de-radiologie.html,Gestion des hôpitaux I Risque de chômage technique  pour 30 agents du service de radiologie,• Publié le 31/05/2023,"L’hôpital de Hombo (Ndzuani) nage dans les difficultés matérielles et financières. La panne de la radiologie et le manque de concentrateurs d’oxygène ont finalement contraint la direction générale et le conseil consultatif à envisager la mise au chômage d’une partie du personnel.
Cela fait maintenant un an que l’hôpital de Hombo est privé de radiologie. Un «outil de travail, essentiel pour un hôpital digne de ce nom, car est utilisé pour diagnostiquer de nombreuses maladies», comme l’a rappelé Dr Ibrahim Salim, le directeur du Centre hospitalier de référence de Hombo, devant les journalistes, le mardi 30 mai au siège de l’établissement.Les responsables de l’établissement ne savent plus quoi faire.
Mais un problème ne vient jamais seul : l’absence de radiologie ne fait pas seulement des «décès directs ou indirects», comme l’a affirmé le directeur ; elle mettra aussi des employés sur le carreau. «Dans notre obligation de trouver des solutions, nous avons pris l’initiative de réduire les dépenses et le personnel. Les 30 agents du service de radiologie seront mis en chômage technique, étant donné qu’ils ne peuvent pas travailler», a-t-il annoncé, ajoutant que «les patients qui en ont besoin se voient contraints de se rendre dans des hôpitaux privés». Selon lui toujours, «les besoins en imagerie de l’hôpital sont d’au moins 50 clichés par jour». Hombo n’a pas de radio, ni d’argent, mais le plus dur encore, c’est qu’il ne sait pas vers qui se tourner. Ni les tentatives de prêt auprès des banques, ni les demandes de partenariats avec des hôpitaux privés de l’île n’ont abouti.
«Nous avons un retard d’un mois dans le paiement des salaires. La masse salariale des contrats actuels s’élève à 12 millions, étant donné que seulement 30 % des employés de l’hôpital sont des fonctionnaires. Il ne reste que 10 millions pour l’achat de la pièce de rechange. Les banques ont refusé de nous accorder un prêt pour l’achat de cette pièce de rechange, tandis que les cliniques privées se réjouissent de cette situation car elles en tireront profit», s’est plaint le patron des lieux, affirmant au passage que «le ministère a été informé à de nombreuses reprises». Au final, et inéluctablement, l’établissement se débrouille à «trouver des solutions en interne», comme par exemple suggérer le gouvernement de «réquisitionner les radios portatives non utilisées depuis 2 ans des centres de soins de Pomoni ou de Nioumakele».
La machine d’oxygénation du CHRI de Hombo est également en panne depuis le 3 mars dernier.Depuis, l’établissement s’approvisionne donc à Mwali. «Nous nous procurons 3 bouteilles d’oxygène par jour. Nous ne connaissons pas la quantité d’oxygène produite à Mwali, ce qui nous oblige à faire des économies. De plus, le transport de l’oxygène de Mwali à Ndzuani nous coûte de l’argent», a souligné le directeur, affirmant avoir «écrit à maintes reprises au ministère»."
https://alwatwan.net/sante/xeroderma-pigmentosum-i-une-recrudescence-des-cas-à-ndzuani.html,Xeroderma pigmentosum I Une recrudescence des cas à Ndzuani,• Publié le 06/06/2023,"Les parents du nouveau-né atteint de la maladie des enfants de la lune se devront de le garder enfermé, loin de tout rayon ultraviolet. Le bébé ne pourra sortir qu’à 18 heures, tout à fait couvert.
La semaine dernière, un nouveau-né atteint de Xeroderma pigmentosum, une maladie génétique rare, a vu le jour à Ndzuani, marquant un phénomène de plus en plus fréquent sur l’île ces dernières années. Le Xeroderma pigmentosum se caractérise par une sensibilité excessive de la peau aux rayons ultraviolets, des troubles oculaires et un risque élevé de développer un cancer de la peau ou des yeux. Les enfants touchés par cette maladie sont appelés « enfants de la lune », car ils ont constamment besoin de se protéger de la lumière du soleil.
Selon le Dr Zahara Salim, dermatologue et présidente de l’association « Enfants de la Lune », ces enfants nécessitent des soins spécifiques pour leur permettre de vivre longtemps. Cependant, la prise en charge médicale est coûteuse, impliquant l’utilisation de crèmes photo-protectrices, de casques ventilés, de médicaments, et autres mesures de protection. Malheureusement, la famille de ce nouveau-né se trouve dans l’incapacité financière d’assumer ces coûts. Le Dr Zahara Salim espère pouvoir compter sur ses sponsors et partenaires habituels pour soutenir médicalement ces enfants, car l’association ne dispose pas de revenus suffisants.
Deux objectifs atteints
Actuellement, le seul moyen de protéger efficacement ces enfants consiste à les garder enfermés pendant la journée et à les laisser sortir seulement après 18 heures. Ils doivent également porter des vêtements couvrants, des gants, des chaussettes et des lunettes de soleil. La dermatologue suit actuellement 16 enfants atteints de cette maladie génétique à Ndzuani. Cependant, elle déplore le décès de cinq enfants et souligne que cinq autres ont été évacués vers l’île Maurice en 2020 pendant la pandémie de Covid-19.
Par ailleurs, le Dr Zahara Salim se réjouit des progrès réalisés dans le cadre des objectifs fixés par l’association. L’objectif numéro un consiste à prendre en charge les trois enfants évacués vers l’île Maurice, et qui s’y trouvent d’ailleurs actuellement. Les tumeurs présentes chez ces enfants ont été opérées, et tous ont bénéficié d’une prise en charge ophtalmologique ainsi que de biopsies pour évaluer le risque de cancérisation des lésions. Les résultats sont actuellement en attente, mais l’état de santé des enfants se serait nettement amélioré.
Interrogée sur la prévalence de cette maladie uniquement à Ndzuani, le Dr Zahara Salim a expliqué qu’aucun facteur social ou environnemental ne peut expliquer sa présence exclusive sur cette île. À cet égard, un professeur spécialisé en génétique pédiatrique mène actuellement une étude pour déterminer les origines de la maladie sur l’île. Les résultats de cette étude ne seront disponibles que dans quelques années."
https://alwatwan.net/sante/journée-mondiale-du-donneur-de-sang-i-une-faible-collecte-de-sang-aux-comores-comme-à-l’international.html,Journée mondiale du donneur de sang I Une faible collecte de sang aux Comores comme à l’international,• Publié le 15/06/2023,"Les problèmes liés à la collecte de sang ne sévissent seulement pas dans notre pays. Le chef du bureau-pays de l’Oms a fait état de 5.9 dons pour 1 000 personnes,  contre 33,1 dons pour 1 000 personnes dans les pays à revenus élevés.
Les Comores ont, à l’instar du monde entier, célébré hier mercredi 14 juin la Journée mondiale du donneur de sang sous le thème «Sang, plasma : partageons la vie, donnons souvent». Au cours de la célébration organisée à la maison des Nations-Unies aux Comores, Dr Diarra Abdoulaye, chef du bureau-pays de l’Organisation mondiale de la santé (Oms) a ainsi justifié le choix du thème : «Il souligne le rôle que chaque personne peut jouer en faisant le don précieux de sang ou de plasma pour créer un stock sûr et durable en sang et en produits sanguins qui puisse être toujours disponible pour tous les patients qui en ont besoin».Dans sa lecture du mot de la directrice de l’Oms pour l’Afrique, Dr Diarra Abdoulaye a souligné « les progrès importants réalisés dans la région vers la mise en place de services de transfusion sanguine coordonnés au niveau national, de cadres directeurs et de normes nationales pour la collecte, le dépistage, le traitement, la conservation et la distribution du sang et des produits sanguins».
La mise en place de services de transfusion sanguine
Il regrettera toutefois que malgré cela, «seuls huit pays disposent de services de transfusion sanguine conçus pour garantir en permanence les niveaux les plus élevés de qualité et de sécurité transfusionnelle pour les patients comme pour les donneurs». «La dépendance à l’égard des donneurs de sang non rémunérés est toujours élevée, 16 pays représentant plus de 80 % des dons de sang volontaires non rémunérés», a-t-il ajouté, précisant que «la collecte de sang reste faible avec un taux moyen de 5,9 dons pour 1000 personnes, contre 33,1 dons pour 1000 personnes dans les pays à revenus élevés».
Pour sa part, le responsable de l’unité de transfusion sanguine de l’hôpital El-maarouf, Djamaldine Mohamed Chanfi, a expliqué que s’ils appellent souvent des donneurs, c’est pour ne pas épuiser leurs stocks, car, «il n’y a aucun programme national qui assure la collecte de sang, mais c’est l’hôpital El-maarouf même qui se charge de cela». Et de poursuivre : « On n’a pas de banque de sang mais une unité de transfusion de sang qui ne dispose d’ailleurs que d’une capacité de conservation de seulement 70 poches. Ces poches pourraient être largement suffisantes selon la demande si la compensation se faisait selon les normes. C’est-à-dire, si l’on donne de l’O+ que les proches du patient viennent avec le même groupe. Ou encore, si l’on pouvait procéder à la séparation des produits du sang. Parce que le patient peut avoir seulement besoin de plasma, et le lui mettre au lieu de lui transfuser le sang total».
Toujours selon Djamaldine Mohamed Chanfi, tenant compte du problème lié à la non-séparation des produits, son service avait adressé des courriers aux responsables compétents pour voir comment y remédier, mais plus rien n’a été fait. «Seul celui adressé à la Ligue arabe a été répondue. D’ailleurs, l’année dernière, trois infirmiers de Ngazidja, Mwali et Ndzuani étaient partis au Maroc pour suivre la formation. Mais depuis leur retour, c’est le silence radio sur le plan national, alors que cela permettrait qu’une poche de sang soit transfusé à quatre personnes selon le produit qui leur manque», a-t-il conclu."
https://alwatwan.net/sante/maison-de-la-prévention-du-diabète-i-un-engagement-pour-la-sensibilisation-et-la-santé-des-diabétiques.html,Maison de la Prévention du Diabète I Un engagement pour la sensibilisation et la santé des diabétiques,• Publié le 06/06/2023,"La Maison de la prévention du diabète à Moroni Magoudjou sensibilise la population aux risques du diabète et encourage des comportements sains. Des ateliers et activités communautaires visent à aider les patients à mieux gérer leur santé. Un engagement pour prévenir les complications.
Moroni Magoudjou abrite un lieu dédié à la prévention du diabète, la Maison de la prévention, qui a pour mission d’informer et de sensibiliser la population sur cette maladie ainsi que ses facteurs de risques. Située au cœur de la ville, cette maison joue un rôle essentiel en promouvant les comportements favorables à la santé, en mettant l’accent sur des thématiques telles que l’alimentation et l’activité physique.
De plus, elle s’engage à soutenir l’éducation à la santé des patients atteints de diabète, d’hypertension artérielle et des comorbidités associées, afin de les aider à gérer leur maladie et à éviter les complications. Les activités de sensibilisation organisées à la Maison de la Prévention prennent la forme d’ateliers abordant diverses thématiques. Ces ateliers ont pour objectif principal d’apporter un soutien psychosocial aux patients, leur offrant ainsi un espace pour exprimer leurs ressentis et leurs difficultés liés au diabète.Selon la responsable des activités de prévention, Anziza Ali Said, depuis la célébration de la Journée mondiale du diabète en 2022, un changement significatif de comportement a été observé au sein de la population.
Des connaissances de base sur la prévention du diabète
Depuis le début de l’année, pas moins de 466 personnes ont participé aux ateliers de sensibilisation organisés à la Maison de la prévention, dont 183 femmes et 283 hommes.Lors d’une interview accordée à Al-watwan dans son bureau, Anziza Ali Said a lancé un appel à tous les Comoriens, sans distinction d’âge ou de sexe, en particulier aux femmes enceintes ou en âge de procréer, les invitant à se rendre à la Maison de la prévention pour acquérir des connaissances de base sur la prévention du diabète.
Sans calendrier fixe, Anziza Ali Said a expliqué que des ateliers d’information et de sensibilisation sont régulièrement organisés, mettant souvent l’accent sur des sujets tels que la prévention du diabète, l’alimentation saine pour les personnes atteintes de cette maladie, la cessation du tabac, les comorbidités associées, ainsi que le diabète gestationnel chez les femmes enceintes ou en âge de procréer.
Des activités communautaires sont également menées dans les établissements scolaires et sur les places publiques, impliquant notamment des éducateurs formés pour sensibiliser davantage la population. «Nous nous concentrons avant tout sur la communication afin d’influer sur les comportements modifiables et d’orienter les patients vers des médecins en cas de comportements non modifiables, afin de les aider à s’adapter à leur état de santé», a ajouté Anziza Ali Said."
https://alwatwan.net/sante/sensibilisation-à-l’endométriose-i-une-conférence-pour-briser-les-tabous-et-promouvoir-un-diagnostic-précoce.html,Sensibilisation à l’endométriose I Une conférence pour briser les tabous et promouvoir un diagnostic précoce,• Publié le 05/06/2023,"Étant donné que cette maladie peut passer inaperçue pendant plusieurs années, les gynécologues recommandent unanimement aux femmes, en particulier celles en âge de procréer, de consulter un médecin dès l’apparition des premiers signes liés à cette maladie.
L’association Ebony Magy Girl (Emg) a organisé une conférence de sensibilisation et d’échanges sur l’endométriose, qui s’est tenue l’après-midi du 2 juin à l’Alliance française de Moroni. La conférence a été animée par le docteur Rahia Madi Soilihi et le docteur Marie-Anne Nahiffou Abdou. L’endométriose est une maladie gynécologique qui affecte 1 à 2 femmes sur 10. Elle se caractérise par la présence de tissu semblable à la muqueuse utérine en dehors de l’utérus, pouvant toucher plusieurs organes.
Ebony Magy Girl est une association à but non lucratif créée en décembre 2021. Selon sa secrétaire générale, Marie-Anne Nahiffou Abdou, l’objectif principal est de sensibiliser à l’endométriose afin de briser les tabous entourant les menstruations chez les femmes, de lutter contre la banalisation de la douleur et d’aider les femmes à obtenir un diagnostic précoce. Étant donné que cette maladie peut passer inaperçue pendant plusieurs années, les gynécologues recommandent unanimement aux femmes, en particulier celles en âge de procréer, de consulter un médecin dès l’apparition des premiers symptômes liés à cette maladie.
Facteurs de risque
Lors de son intervention, la gynécologue Rahia Madi Soilihi a fait savoir que de nombreuses femmes souffrent d’infertilité en raison de leur négligence face à l’endométriose. Bien que cette maladie puisse être asymptomatique, elle provoque souvent des douleurs très intenses. Pendant la période menstruelle, les femmes atteintes peuvent observer des écoulements abondants, une anémie sévère et une diminution du taux d’hémoglobine dans le sang. Tout cela peut entraîner des conséquences néfastes sur l’ensemble du corps, voire entraîner la mort. «En ce qui concerne les patientes asymptomatiques, elles découvrent généralement la maladie en raison de difficultés à concevoir un enfant.
Les symptômes principaux incluent des douleurs pendant les règles ou les rapports sexuels, des troubles digestifs, des troubles hémorragiques du cycle, une fatigue chronique et des douleurs urinaires», a expliqué la gynécologue.«Parmi les facteurs de risque connus jusqu’à présent, on peut citer, entre autres, le fait de n’avoir jamais eu d’enfants, d’avoir eu ses règles très tôt (avant l’âge de 12 ans), d’avoir des règles qui persistent après l’âge de la ménopause (après 55 ans), des prédispositions génétiques, ainsi que des règles abondantes pendant les menstruations, ce qui favoriserait les menstruations rétrogrades», a-t-elle ajouté."
https://alwatwan.net/sante/vaccination-i-ngazidja-aussi-a-organisé-sa-journée-promotionnelle.html,Vaccination I Ngazidja aussi a organisé sa journée promotionnelle,• Publié le 18/05/2023,"Le coordinateur adjoint et chargé de la communication, Ben Chadhuli, a souligné l’importance de faire la distinction entre la vaccination de routine destinée aux enfants de 0 à 5 ans, celle des adolescents de 12 à 17 ans et celle des adultes de 18 ans et plus, dans le cadre de la protection contre la Covid-19.
Dans le cadre de la semaine mondiale de la vaccination, les Comores ont saisi l’occasion pour sensibiliser davantage la population à travers le Programme élargi de vaccination (Pev). Ces activités se sont déroulées simultanément sur les îles de Ngazidja, Anjouan et Mwali. À Ngazidja, les localités de Moroni, Mitsamiouli et Foumbouni ont été couvertes. À Anjouan, les districts de Mutsamudu, Domoni et Pomoni ont été ciblés. Et à Mwali, les deux districts de Wanani et Fomboni ont été inclus. Le coordinateur adjoint et chargé de la communication, Ben Chadhuli, a souligné l’importance de faire la distinction entre la vaccination de routine destinée aux enfants de 0 à 5 ans, celle des adolescents de 12 à 17 ans et celle des adultes de 18 ans et plus, dans le cadre de la protection contre la Covid-19.
Les enfants de 0 à 5 ans
Les autorités sanitaires se sont fixé l’objectif d’atteindre une couverture vaccinale de 70 % contre la Covid-19 pour parvenir à l’immunité collective. Il est également possible de rattraper la vaccination des enfants jusqu’à l’âge de 5 ans. Ben Chadhuli a déclaré : «Ensemble, luttons contre toutes les maladies évitables par la vaccination.»Des cadeaux et des soins ont été offerts gratuitement à l’occasion de la célébration. Les enfants qui étaient complètement vaccinés, c’est-à-dire ceux qui ont respecté leur programme de vaccination, ainsi que leurs mamans, ont reçu des cadeaux. La coordinatrice du Pev, Nouroulhouda Youssouf, a favorablement accueilli cette initiative. Elle se félicite des résultats obtenus : « Nous avons réussi à administrer des médicaments et des vitamines aux enfants pour les déparasiter. Nous pouvons nous réjouir de cette initiative car les enfants qui se sont présentés ont pu être dépistés, déparasités et se faire renforcer leur immunité, ce qui leur permettra de rester en bonne santé pendant longtemps»."
https://alwatwan.net/sante/infrastructures-sanitaires-i-l’hôpital-de-hombo-en-manque-d’unité-de-radiographie-depuis-près-d’un-an.html,Infrastructures sanitaires I L’hôpital de Hombo en manque d’unité  de radiographie depuis près d’un an,• Publié le 25/05/2023,"En juin, cela fera une année que le Centre Hospitalier de Référence Insulaire ne dispose pas d’unité d’imagerie. L’appareil fourni par le pouvoir central en avril 2022 est tombé en panne au bout de 3 mois. La machine, trop sophistiquée, n’a pas survécu aux dures réalités auxquelles elle a été confrontée.
Lorsque Mhoudinou Athoumane s’est rendu aux urgences de l’hôpital de Hombo le vendredi 19 mai dernier, il a rapidement réalisé qu’il ne pouvait pas y passer sa radiographie. Pourtant, son pied, qui avait subitement enflé, nécessitait une attention immédiate.  Je suis contraint de me tourner vers le secteur privé, même si cela implique des coûts plus élevés», a-t-il confié. En effet, les frais pour une radiographie dans les établissements publics varient entre 1000 et 2000 francs, tandis que dans le privé, les patients doivent débourser entre 5000 et 7500 francs, voire davantage dans certains cas. Cette différence de prix est considérable, mais Mhoudinou n’a pas le choix : l’unité de radiographie de l’hôpital de Hombo, à Mutsamudu, est hors service depuis près d’un an.
Au service des Urgences, le docteur Ben Anasse Amdjad reconnait que ce n’est pas facile pour les patients, « mais les radios sont nécessaires pour savoir si, par exemple, il n’y a pas de fracture ou pour poser un diagnostic ». Celui-ci n’a d’autre choix que de diriger les malades vers le privé. Il faut savoir que le Chri a une fréquentation quotidienne de 50 à 75 patients. La demande en imagerie est de 30 à 40 radios par jour, selon une source autorisée.
Diriger les malades vers le privé
Nous avons été reçus dans le bureau d’Ibrahim Salim, le directeur de l’établissement, qui a pris le temps de nous expliquer en détail les causes de cette panne, tout en cherchant à déterminer les responsabilités. «Le seul équipement d’imagerie médicale qui était en service au Chri, a été réceptionné en avril 2022, mais il est tombé en panne seulement trois mois plus tard. La plaque d’acquisition d’image est défectueuse, et nous devons la commander. Malheureusement, nous n’avons pas trouvé de fournisseur adapté capable de nous fournir la pièce endommagée».
Le pouvoir central est intervenu pour venir en aide au Chri en livrant la machine. Cependant, certaines données essentielles n’ont pas été prises en compte. Notre interlocuteur souligne que la responsabilité ne peut être entièrement attribuée à l’État ou à l’établissement, mais qu’elle est partagée. Il souligne que cet appareil est extrêmement sophistiqué et ne s’adapte pas aux exigences de notre situation actuelle. Parmi les nombreuses lacunes identifiées, il y a eu l’absence de mesures de sécurité pour assurer la durabilité de la machine, le manque de formation pour assurer sa maintenance, les coupures d’électricité récurrentes sur un appareil dépourvu de stabilisateur, sans oublier la salle insuffisamment climatisée.
La seule solution actuelle consiste à tenter de réparer la machine qui a précédé celle qui est tombée en panne après seulement 3 mois d’utilisation. Le directeur explique : «Pendant longtemps, la pièce de rechange était introuvable. Elle est maintenant disponible à Madagascar, mais son acquisition nécessite une dépense de 10 millions de francs». En ce qui concerne l’appareil de 2022, aucune mesure ne peut être prise, car il va falloir faire jouer la garantie.Le manque d’une unité d’imagerie dans un hôpital de référence constitue clairement une menace pour la santé publique de la population. Il faudrait sans doute souligner que l’unité d’oxygène est également en panne depuis un mois. Pour pallier ce problème, l’hôpital s’approvisionne en trois bouteilles par jour à Mwali."
https://alwatwan.net/sante/santé-publique-lutte-contre-le-paludisme-des-«résultats-quantifiables-encourageants».html,Santé publique Lutte contre le paludisme : des «résultats quantifiables encourageants»,• Publié le 05/05/2023,"A Ngazidja, où la maladie sévit encore, on observe une réduction significative de l’incidence et de la prévalence  de la maladie tandis qu’à Ndzuani. Et à Mwali, aucun cas autochtone de paludisme n’est enregistré.
Le 25 avril a été célébrée la Journée mondiale de lutte contre le paludisme, et hier, 4 mai, les Comores ont célébré à leur tour cette journée au foyer de Hantsambu, dans la région d’Itsandra, en présence de la coordinatrice du Programme national de lutte contre le paludisme (Pnlp), du représentant de la ministre de la Santé, du directeur général de la Santé, entre autres. Cette année, le thème retenu par l’Oms est : « Il est temps de parvenir à zéro cas de paludisme : investir, innover, mettre en œuvre ».
A en croire les responsables du Programme national de lutte contre le paludisme (Pnlp), le choix de célébrer cette journée dans cette région d’Itsandra, et principalement dans cette localité de Hantsambu, s’explique par le fait que c’est ici qu’est enregistré le nombre le plus élevé de cas positifs de paludisme. Mais selon le directeur général de la santé, Dr Saindou Ben Ali Mbae, au cours du premier trimestre 2023, la lutte pour l’élimination du paludisme aux Comores a enregistré des résultats quantifiables plutôt encourageants. « À Ngazidja, où la maladie est beaucoup plus récalcitrante, l’on observe une réduction significative de l’incidence et de la prévalence de la maladie, tandis qu’à Ndzouani et à Mwali, aucun cas autochtone de paludisme n’a été enregistré. Et aucun décès dû au paludisme ne nous a été notifié ».
Les investissements dans la prévention du paludisme
À son tour, le docteur Nassur Ahamada, responsable de la lutte contre le paludisme au bureau de l’Oms, a souligné que pour inverser ces tendances et accélérer les progrès, il est nécessaire de repenser et de redynamiser nos stratégies, en investissant dans l’innovation et en mettant en œuvre des mesures intelligentes. « En 2021, cette maladie a tué 619 000 personnes, dont environ 96 % vivaient en Afrique. Grâce aux mesures prises conjointement par les pays touchés et par les partenaires, la mortalité liée au paludisme a diminué par rapport à 2020, malgré les effets néfastes de la pandémie de la Covid-19 », a-t-il rappelé.
Le paludisme est une maladie tenace, qui continue de menacer la santé publique dans le monde entier. Il est six à vingt fois plus susceptible de se propager dans les environnements exposés aux moustiques. La célébration de la 16ème Journée mondiale de lutte contre le paludisme a été l’occasion de faire le bilan des répercussions dévastatrices de cette maladie sur la vie des populations et sur le développement économique de la région. Elle donne également l’occasion aux différents organismes du domaine de renouveler leurs engagements politiques et de renforcer les investissements dans la prévention du paludisme et la lutte contre ce fléau."
